source_taxon_external_id,source_taxon_name,source_taxon_path,interaction_type,target_taxon_external_id,target_taxon_name,target_taxon_path
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:484052,Himasthla rhigedana,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Echinostomatidae | Himasthla | Himasthla rhigedana
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:590819,Cloacitrema michiganense,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Philophthalmidae | Cloacitrema | Cloacitrema michiganense
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:3037778,Parorchis acanthus,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Philophthalmidae | Parorchis | Parorchis acanthus
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:2715,Nematoda,Animalia | Nematoda
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:1023329,Ergasilus auritus,Animalia | Arthropoda | Maxillopoda | Poecilostomatoida | Ergasilidae | Ergasilus | Ergasilus auritus
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:2909806,Trichodina,Protozoa | Ciliophora | Oligohymenophorea | Peritrichida | Trichodinidae | Trichodina
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:51535,Gyrodactylus,Animalia | Platyhelminthes | Monogenea | Gyrodactylidea | Gyrodactylidae | Gyrodactylus
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:461739,Spirocamallanus pereirai,Animalia | Nematoda | Secernentea | Camallanida | Camallanoidea | Camallanidae | Spirocamallanus | Spirocamallanus pereirai
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:4991,Eugregarinida,Protozoa |  | Sporozoa | Eugregarinida
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:8043,Picornaviridae,Viruses |  |  | Picornavirales | Picornaviridae
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:59708,Carcinonemertes,Animalia | Nemertea | Enopla | Monostilifera | Carcinonemertidae | Carcinonemertes
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:50244,Tagelus,Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Solecurtidae | Tagelus
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:41743,Upogebia,Animalia | Arthropoda | Malacostraca | Decapoda | Callianassoidea | Upogebiidae | Upogebia
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:62780,Cryptomya,Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Cryptomya
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:218106,Clevelandia ios,Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Clevelandia | Clevelandia ios
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:1021897,Uca crenulata,Animalia | Arthropoda | Malacostraca | Decapoda | Ocypodoidea | Ocypodidae | Uca | Uca crenulata
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:317367,Pachygrapsus crassipes,Animalia | Arthropoda | Malacostraca | Decapoda | Grapsoidea | Grapsidae | Pachygrapsus | Pachygrapsus crassipes
EOL:1049388,Numenius americanus,Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Numenius | Numenius americanus,preysOn,EOL:344640,Hemigrapsus oregonensis,Animalia | Arthropoda | Malacostraca | Decapoda | Grapsoidea | Varunidae | Hemigrapsus | Hemigrapsus oregonensis
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:62628,Parvatrema,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Gymnophallidae | Parvatrema
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:3000,Microphallidae,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Microphallidae
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:61254,Acanthoparyphium,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Echinostomatidae | Acanthoparyphium
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:3068,Cyathocotylidae,Animalia | Platyhelminthes | Trematoda | Diplostomida | Cyathocotylidae
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:474883,Pygidiopsoides spindalis,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Heterophyidae | Pygidiopsoides | Pygidiopsoides spindalis
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:465651,Mesostephanus appendiculatoides,Animalia | Platyhelminthes | Trematoda | Diplostomida | Cyathocotylidae | Mesostephanus | Mesostephanus appendiculatoides
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:474875,Stictodora hancocki,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Heterophyidae | Stictodora | Stictodora hancocki
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:474884,Phocitremoides ovale,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Heterophyidae | Phocitremoides | Phocitremoides ovale
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:21361359,Probolocoryphe uca,Biota | Animalia | Platyhelminthes | Trematoda | Digenea | Plagiorchiida | Xiphidiata | Microphalloidea | Microphallidae | Maritrematinae | Probolocoryphe | Probolocoryphe uca
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:484052,Himasthla rhigedana,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Echinostomatidae | Himasthla | Himasthla rhigedana
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:590819,Cloacitrema michiganense,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Philophthalmidae | Cloacitrema | Cloacitrema michiganense
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:3037778,Parorchis acanthus,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Philophthalmidae | Parorchis | Parorchis acanthus
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:2715,Nematoda,Animalia | Nematoda
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:325428,Nerocila californica,Animalia | Arthropoda | Malacostraca | Isopoda | Cymothooidea | Cymothoidae | Nerocila | Nerocila californica
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:50994,Galactosomum,Animalia | Platyhelminthes | Trematoda | Plagiorchiida | Heterophyidae | Galactosomum
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:1023329,Ergasilus auritus,Animalia | Arthropoda | Maxillopoda | Poecilostomatoida | Ergasilidae | Ergasilus | Ergasilus auritus
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:2909806,Trichodina,Protozoa | Ciliophora | Oligohymenophorea | Peritrichida | Trichodinidae | Trichodina
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:51535,Gyrodactylus,Animalia | Platyhelminthes | Monogenea | Gyrodactylidea | Gyrodactylidae | Gyrodactylus
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:461739,Spirocamallanus pereirai,Animalia | Nematoda | Secernentea | Camallanida | Camallanoidea | Camallanidae | Spirocamallanus | Spirocamallanus pereirai
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:4991,Eugregarinida,Protozoa |  | Sporozoa | Eugregarinida
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:8043,Picornaviridae,Viruses |  |  | Picornavirales | Picornaviridae
EOL:1049606,Chroicocephalus philadelphia,Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia,preysOn,EOL:59708,Carcinonemertes,Animalia | Nemertea | Enopla | Monostilifera | Carcinonemertidae | Carcinonemertes
